zref,name,name:ca,zCATEGORIA,amenity,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
547201,Ajuntament de Matadepera,Ajuntament de Matadepera,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8230,Matadepera,81206,Vallès Occidental,+34-93-7870200,93-7870200,418886443,4605456312,2.026703379,41.596691376,matadepera@matadepera.cat,http://www.matadepera.cat,07/17/2024 07:03:31 AM,,POINT (2.0267034 41.59669)
546686,Ajuntament de Dosrius,Ajuntament de Dosrius,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Sant Antoni,,1,,,8319,Dosrius,80752,Maresme,+34-93-7918014,93-7918014,450486802,4604946887,2.405898162,41.594687811,dosrius@dosrius.cat,http://www.dosrius.cat,07/17/2024 07:03:42 AM,,POINT (2.405898 41.59469)
547066,Ajuntament de la Torre de Claramunt,Ajuntament de la Torre de Claramunt,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8789,"Torre de Claramunt, la",82861,Anoia,+34-93-8010329,93-8010329,388071945,4598855040,1.658269205,41.533523537,torre@diba.cat,http://www.latorredeclaramunt.cat,07/17/2024 07:03:00 AM,,POINT (1.6582692 41.533524)
546935,Ajuntament d'Igualada,Ajuntament d'Igualada,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8700,Igualada,81022,Anoia,+34-93-8031950,93-8031950,384754091,4603928351,1.617534271,41.578736523,igualada@aj-igualada.net,http://www.aj-igualada.net,07/17/2024 07:03:35 AM,,POINT (1.6175343 41.578735)
547618,Ajuntament de Vilanova del Camí,Ajuntament de Vilanova del Camí,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Castell,,1,,,8788,Vilanova del Camí,83020,Anoia,+34-93-8054422,93-8054422,386136659,4603186860,1.634255395,41.572257765,vilanovac@vilanovadelcami.cat,http://www.vilanovadelcami.cat,07/17/2024 07:02:54 AM,,POINT (1.6342554 41.572258)
547281,Ajuntament d'Oristà,Ajuntament d'Oristà,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,8518,Oristà,81516,Osona,+34-93-8128006,93-8128006,422123157,4642698004,2.060656578,41.932405987,orista@diba.cat,http://www.orista.cat/,07/17/2024 07:03:26 AM,,POINT (2.0606565 41.932407)
547587,Ajuntament de Vilada,Ajuntament de Vilada,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8613,Vilada,82994,Berguedà,+34-93-8238128,93-8238128,411666475,4665559913,1.931104473,42.137177564,vilada@diba.cat,http://www.vilada.net,07/17/2024 07:02:55 AM,,POINT (1.9311044 42.137177)
547376,Ajuntament de Talamanca,Ajuntament de Talamanca,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,1,,,8279,Talamanca,82779,Bages,+34-93-8270036,93-8270036,414956880,4621217738,1.977314779,41.738226133,talamanca@diba.cat,http://www.talamanca.cat,07/17/2024 07:03:03 AM,,POINT (1.9773148 41.738228)
547339,Ajuntament de Santpedor,Ajuntament de Santpedor,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Gran,,1,,,8251,Santpedor,81923,Bages,+34-93-8272828,93-8272828,403530272,4626362324,1.839094960,41.783249101,santpedor@santpedor.cat,http://www.santpedor.cat,07/17/2024 07:03:06 AM,,POINT (1.839095 41.78325)
547211,Ajuntament de Moià,Ajuntament de Moià,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Sant Sebastià,,1,,,8180,Moià,81385,Moianès,+34-93-8300000,93-8300000,425006086,4629398606,2.097113200,41.812914200,ajuntament@moia.cat,http://www.moia.cat,07/17/2024 07:03:30 AM,,POINT (2.0971131 41.812916)
547144,Ajuntament de l'Estany,Ajuntament de l'Estany,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer del Doctor Vilardell,,1,,,8148,"Estany, l'",80790,Moianès,+34-93-8303000,93-8303000,426341794,4635575821,2.112424055,41.868670448,estany@diba.cat,http://www.estany.cat,07/17/2024 07:03:41 AM,,POINT (2.1124241 41.86867)
546985,Ajuntament de Calders,Ajuntament de Calders,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,8275,Calders,80348,Moianès,+34-93-8309000,93-8309000,416235874,4626873517,1.991895973,41.789295915,calders@calders.cat,http://www.calders.cat,07/17/2024 07:03:49 AM,,POINT (1.9918959 41.789295)
547258,Ajuntament de Navarcles,Ajuntament de Navarcles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8270,Navarcles,81402,Bages,+34-93-8310011,93-8310011,408874990,4622766074,1.903952391,41.751495380,navarcles@diba.cat,http://www.navarcles.cat,07/17/2024 07:03:28 AM,,POINT (1.9039524 41.751495)
546711,Ajuntament del Pont de Vilomara i Rocafort,Ajuntament del Pont de Vilomara i Rocafort,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8254,"Pont de Vilomara i Rocafort, el",81825,Bages,+34-93-8318811,93-8318811,405416508,4613271799,1.863868200,41.665591800,pont@elpont.cat,http://www.elpont.cat/,07/17/2024 07:03:21 AM,,POINT (1.8638682 41.665592)
547447,Ajuntament de Sallent,Ajuntament de Sallent,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8650,Sallent,81918,Bages,+34-93-8370200,93-8370200,408178284,4630849245,1.894323757,41.824206708,sallent@sallent.cat,http://www.sallent.cat,07/17/2024 07:03:17 AM,,POINT (1.8943237 41.824207)
546635,Ajuntament de Puig-reig,Ajuntament de Puig-reig,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de Pau Casals,,1,,,8692,Puig-reig,81751,Berguedà,+34-93-8380000,93-8380000,407136191,4647511018,1.879156667,41.974126239,ajuntament@puig-reig.cat,http://www.puig-reig.cat/,07/17/2024 07:03:20 AM,,POINT (1.8791567 41.974125)
547334,Ajuntament de Santa Maria d'Oló,Ajuntament de Santa Maria d'Oló,Administració pública|Ens locals|Ajuntaments|,townhall,Avinguda de Manuel López,,1,1,,8273,Santa Maria d'Oló,82589,Moianès,+34-93-8385000,93-8385000,419923110,4636236887,2.035000000,41.874000000,st.m.olo@olo.cat,http://www.olo.cat,07/17/2024 07:03:07 AM,,POINT (2.035 41.874)
546833,Ajuntament de Gaià,Ajuntament de Gaià,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8672,Gaià,80902,Bages,+34-93-8390151,93-8390151,410846639,4641044262,1.924911971,41.916320514,gaia@diba.cat,http://www.gaia.cat,07/17/2024 07:03:38 AM,,POINT (1.924912 41.91632)
547600,Ajuntament de Vilalba Sasserra,Ajuntament de Vilalba Sasserra,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8455,Vilalba Sasserra,83067,Vallès Oriental,+34-93-8410383,93-8410383,453462687,4611392695,2.441102576,41.652923076,vilalba@diba.cat,http://www.vallesnet.org/pobles/np42.html,07/17/2024 07:02:55 AM,,POINT (2.4411025 41.652924)
547169,Ajuntament de Llinars del Vallès,Ajuntament de Llinars del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8450,Llinars del Vallès,81069,Vallès Oriental,+34-93-8412750,93-8412750,450392182,4609890909,2.404353304,41.639211673,llinars@llinarsdelvalles.cat,https://www.llinarsdelvalles.cat,07/17/2024 07:03:33 AM,,POINT (2.4043534 41.639214)
547083,Ajuntament de l'Ametlla del Vallès,Ajuntament de l'Ametlla del Vallès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8480,"Ametlla del Vallès, l'",80057,Vallès Oriental,+34-93-8432501,93-8432501,438517844,4613349529,2.261431297,41.669534425,ametlla@ametlla.org,http://www.ametlla.cat,07/17/2024 07:03:56 AM,,POINT (2.2614312 41.669533)
547016,Ajuntament de Cardedeu,Ajuntament de Cardedeu,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Sant Joan,,1,,,8440,Cardedeu,80462,Vallès Oriental,+34-93-8444004,93-8444004,446788585,4610312471,2.361049500,41.642776200,cardedeu@cardedeu.cat,http://www.cardedeu.org,07/17/2024 07:03:47 AM,,POINT (2.3610494 41.642776)
547007,Ajuntament de Canovelles,Ajuntament de Canovelles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8420,Canovelles,80410,Vallès Oriental,+34-93-8464555,93-8464555,439769279,4608028143,2.276999308,41.621702944,ajuntament@canovelles.cat,http://www.canovelles.cat,07/17/2024 07:03:48 AM,,POINT (2.2769992 41.621704)
547333,Ajuntament de Santa Maria de Palautordera,Ajuntament de Santa Maria de Palautordera,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8460,Santa Maria de Palautordera,82592,Vallès Oriental,+34-93-8479620,93-8479620,453906221,4615843831,2.446085425,41.693039169,ajuntament@smpalautordera.cat,http://www.smpalautordera.cat,07/17/2024 07:03:07 AM,,POINT (2.4460855 41.69304)
547487,Ajuntament de Sant Hipòlit de Voltregà,Ajuntament de Sant Hipòlit de Voltregà,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8512,Sant Hipòlit de Voltregà,82153,Osona,+34-93-8502626,93-8502626,436783743,4651758704,2.236500361,42.015316278,st.hipolit@diba.cat,http://www.santhipolitdevoltrega.cat,07/17/2024 07:03:14 AM,,POINT (2.2365003 42.015316)
547303,Ajuntament de Sant Quirze de Besora,Ajuntament de Sant Quirze de Besora,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,8580,Sant Quirze de Besora,82378,Osona,+34-93-8529017,93-8529017,435728262,4661201582,2.222717429,42.100270958,info@ajsantquirze.cat,http://www.ajsantquirze.cat,07/17/2024 07:03:10 AM,,POINT (2.2227175 42.10027)
547143,Ajuntament de l'Esquirol,Ajuntament de l'Esquirol,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer Nou ,,1,,,8511,"Esquirol, l'",82541,Osona,+34-93-8568000,93-8568000,447717919,4653863673,2.368362597,42.035076189,lesquirol@diba.cat,http://www.lesquirol.cat,07/17/2024 07:03:41 AM,,POINT (2.3683627 42.035076)
547464,Ajuntament de Sant Celoni,Ajuntament de Sant Celoni,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8470,Sant Celoni,82021,Vallès Oriental,+34-93-8641210,93-8641210,457753637,4615492473,2.492343349,41.690088094,santceloni@santceloni.cat,http://www.santceloni.cat,07/17/2024 07:03:16 AM,,POINT (2.4923434 41.690086)
546587,Ajuntament de Palau-solità i Plegamans,Ajuntament de Palau-solità i Plegamans,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8184,Palau-solità i Plegamans,81568,Vallès Occidental,+34-93-8648056,93-8648056,431520508,4604314653,2.178415887,41.587592560,info@palauplegamans.cat,http://www.palauplegamans.cat,07/17/2024 07:03:25 AM,,POINT (2.1784158 41.587593)
546834,Ajuntament de Gallifa,Ajuntament de Gallifa,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8146,Gallifa,80879,Vallès Occidental,+34-93-8662121,93-8662121,426388585,4616086684,2.115403522,41.693156924,gallifa@gallifa.cat,http://www.gallifa.cat,07/17/2024 07:03:38 AM,,POINT (2.1154034 41.693157)
547017,Ajuntament de Cardona,Ajuntament de Cardona,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Fira,,1,,,8261,Cardona,80478,Bages,+34-93-8691000,93-8691000,390576229,4640972899,1.680543930,41.913129521,cardona@cardona.cat,http://www.cardona.cat,07/17/2024 07:03:47 AM,,POINT (1.6805439 41.913128)
546791,Ajuntament dels Prats de Rei,Ajuntament dels Prats de Rei,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,8281,"Prats de Rei, els",81705,Anoia,+34-93-8698192,93-8698192,378664382,4618108973,1.541628780,41.705521851,pratsr@diba.cat,http://www.pratsderei.diba.es,07/17/2024 07:03:21 AM,,POINT (1.5416288 41.70552)
547479,Ajuntament de Sant Feliu Sasserra,Ajuntament de Sant Feliu Sasserra,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,8274,Sant Feliu Sasserra,82129,Bages,+34-93-8819011,93-8819011,418965807,4644080230,2.022388044,41.944535701,st.felius@diba.cat,http://www.santfeliusasserra.cat,07/17/2024 07:03:15 AM,,POINT (2.022388 41.944534)
546796,Ajuntament d'Espinelves,Ajuntament d'Espinelves,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Església,,1,,,17405,Espinelves,170638,Osona,+34-93-8849230,93-8849230,451661957,4635360703,2.417528538,41.868685659,ajuntament@espinelves.cat,http://www.espinelves.cat,07/17/2024 07:03:42 AM,,POINT (2.4175286 41.868687)
547322,Ajuntament de Santa Eugènia de Berga,Ajuntament de Santa Eugènia de Berga,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,8507,Santa Eugènia de Berga,82460,Osona,+34-93-8855803,93-8855803,440528849,4638966151,2.283021266,41.900398148,st.eugenia@diba.cat,http://www.santaeugeniadeberga.cat/,07/17/2024 07:03:07 AM,,POINT (2.2830212 41.9004)
547571,Ajuntament de Vic,Ajuntament de Vic,Administració pública|Ens locals|Ajuntaments|,townhall,Carrer de la Ciutat,,1,,,8500,Vic,82981,Osona,+34-93-8862100,93-8862100,438242707,4642245633,2.255118591,41.929757909,atenciociutadana@vic.cat,http://www.vic.cat,07/17/2024 07:02:56 AM,,POINT (2.2551186 41.929756)
547274,Ajuntament d'Olost,Ajuntament d'Olost,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major ,,1,,,8516,Olost,81496,Osona,+34-93-8880211,93-8880211,425093487,4648613631,2.095727123,41.985967309,olost@diba.cat,http://olost.diba.es/,07/17/2024 07:03:26 AM,,POINT (2.0957272 41.985966)
547307,Ajuntament de Sant Sadurní d'Anoia,Ajuntament de Sant Sadurní d'Anoia,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8770,Sant Sadurní d'Anoia,82401,Alt Penedès,+34-93-8910325,93-8910325,398620376,4586546969,1.786758367,41.424089409,ajuntament@santsadurni.cat,http://www.santsadurni.cat,07/17/2024 07:03:09 AM,,POINT (1.7867584 41.424088)
546680,Ajuntament de Cubelles,Ajuntament de Cubelles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8880,Cubelles,80749,Garraf,+34-93-8950300,93-8950300,388701359,4562717537,1.672445701,41.208185075,cubelles@cubelles.cat,http://www.cubelles.cat,07/17/2024 07:03:43 AM,,POINT (1.6724457 41.208183)
547295,Ajuntament de Sant Pere de Ribes,Ajuntament de Sant Pere de Ribes,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8810,Sant Pere de Ribes,82310,Garraf,+34-93-8967300,93-8967300,397132061,4568609462,1.771990111,41.262361813,ajuntament@santperederibes.cat,http://www.santperederibes.cat,07/17/2024 07:03:10 AM,,POINT (1.7719901 41.262363)
546846,Ajuntament d'Avinyonet del Penedès,Ajuntament d'Avinyonet del Penedès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8793,Avinyonet del Penedès,80137,Alt Penedès,+34-93-8970000,93-8970000,397901162,4579547249,1.779333132,41.360961845,avinyonet@diba.cat,http://www.avinyonet.org,07/17/2024 07:03:54 AM,,POINT (1.7793331 41.360962)
547412,Ajuntament de Torrelles de Foix,Ajuntament de Torrelles de Foix,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Lluís Companys,,1,,,8737,Torrelles de Foix,82883,Alt Penedès,+34-93-8971001,93-8971001,380632222,4582821347,1.572282583,41.388069834,torrellesf@diba.cat,http://www.torrellesdefoix.cat/,07/17/2024 07:02:59 AM,,POINT (1.5722826 41.38807)
547034,Ajuntament de la Llacuna,Ajuntament de la Llacuna,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça Major,,1,,,8779,"Llacuna, la",81043,Anoia,+34-93-8976063,93-8976063,377571248,4592216541,1.533780000,41.472209900,llacuna@diba.cat,http://www.ajuntamentlallacuna.cat,07/17/2024 07:03:34 AM,,POINT (1.53378 41.47221)
547632,Ajuntament de Vilobí del Penedès,Ajuntament de Vilobí del Penedès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8735,Vilobí del Penedès,83041,Alt Penedès,+34-93-8978980,93-8978980,388312357,4582940578,1.664095303,41.390246513,vilobi@diba.cat,http://vilobi.diba.es,07/17/2024 07:02:53 AM,,POINT (1.6640953 41.390247)
546825,Ajuntament de Font-rubí,Ajuntament de Font-rubí,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,8736,Font-rubí,80850,Alt Penedès,+34-93-8979212,93-8979212,387322597,4585607393,1.651763476,41.414123438,fontrubi@diba.cat,http://www.font-rubi.org/,07/17/2024 07:03:39 AM,,POINT (1.6517634 41.414124)
547268,Ajuntament d'Olesa de Bonesvalls,Ajuntament d'Olesa de Bonesvalls,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8795,Olesa de Bonesvalls,81461,Alt Penedès,+34-93-8984008,93-8984008,403841293,4578454530,1.850510814,41.351852288,bonesvalls@diba.cat,http://www.olesadebonesvalls.cat,07/17/2024 07:03:27 AM,,POINT (1.8505108 41.351852)
546613,Ajuntament de Pontons,Ajuntament de Pontons,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8738,Pontons,81688,Alt Penedès,+34-93-8987056,93-8987056,376053030,4585947097,1.516889761,41.415523416,pontons@diba.cat,http://www.pontons.org/,07/17/2024 07:03:21 AM,,POINT (1.5168898 41.415524)
546705,Ajuntament del Pla del Penedès,Ajuntament del Pla del Penedès,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de Pau Fontanals,,1,,,8733,"Pla del Penedès, el",81640,Alt Penedès,+34-93-8988003,93-8988003,392254837,4585970958,1.710700556,41.418073814,pla@diba.cat,http://www.elpladelpenedes.cat/,07/17/2024 07:03:22 AM,,POINT (1.7107005 41.418076)
546632,Ajuntament de Puigdàlber,Ajuntament de Puigdàlber,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de la Vila,,1,,,8797,Puigdàlber,81748,Alt Penedès,+34-93-8989077,93-8989077,391392421,4584418819,1.700661840,41.403980284,puigdalber@diba.cat,http://www.puigdalber.cat,07/17/2024 07:03:20 AM,,POINT (1.7006619 41.40398)
547296,Ajuntament de Sant Pere de Riudebitlles,Ajuntament de Sant Pere de Riudebitlles,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de les Eres,,1,,,8776,Sant Pere de Riudebitlles,82325,Alt Penedès,+34-93-8995061,93-8995061,391569768,4589920234,1.701796343,41.453545844,st.pereriu@diba.cat,http://www.santperederiudebitlles.cat,07/17/2024 07:03:10 AM,,POINT (1.7017963 41.453545)
547374,Ajuntament de Susqueda,Ajuntament de Susqueda,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,17171,Susqueda,171946,Selva,+34-972-190188,972-190188,462478657,4651478272,2.546838171,42.014435255,ajuntament@susqueda.cat,http://www.susqueda.cat,07/17/2024 07:03:03 AM,,POINT (2.5468383 42.014435)
547101,Ajuntament de Castelló d'Empúries,Ajuntament de Castelló d'Empúries,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Joc de la Pilota,,1,,,17486,Castelló d'Empúries,170470,Alt Empordà,+34-972-250426,972-250426,506123633,4678456834,3.074242170,42.258286855,ajuntament@castello.cat,http://www.castello.cat,07/17/2024 07:03:45 AM,,POINT (3.074242 42.258286)
547425,Ajuntament de Riudaura,Ajuntament de Riudaura,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça del Gambeto,,1,,,17179,Riudaura,171498,Garrotxa,+34-972-264422,972-264422,451026976,4670893403,2.406910170,42.188659123,ajuntament@riudaura.cat,http://www.grn.es/riudaura/,07/17/2024 07:03:18 AM,,POINT (2.4069102 42.18866)
547221,Ajuntament de Montagut i Oix,Ajuntament de Montagut i Oix,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Era de Sant Sebastià,,1,,,17855,Montagut i Oix,171096,Garrotxa,+34-972-287804,972-287804,466690507,4675606221,2.596328218,42.231927149,ajuntament@montagut-oix.cat,http://montagut-oix.cat/,07/17/2024 07:03:29 AM,,POINT (2.5963283 42.231926)
547243,Ajuntament de Mont-ras,Ajuntament de Mont-ras,Administració pública|Ens locals|Ajuntaments|,townhall,Plaça de l'Ajuntament,,1,,,17253,Mont-ras,171100,Baix Empordà,+34-972-301974,972-301974,511997680,4639582972,3.144660713,41.908100904,ajuntament@mont-ras.cat,http://www.montras.es,07/17/2024 07:03:28 AM,,POINT (3.1446607 41.9081)
