z_NO_OSM,zref,name,name:ca,zCATEGORIA,amenity,community_centre,community_centre:for,admin_level,government,office,chamber,addr:street,nohousenumber,addr:housenumber,addr:floor,addr:door,addr:postcode,zPOBLACIO,zCODI_MUNICIPI,zCOMARCA,phone,fax,zUTMX,zUTMY,lon,lat,email,website,ZDATA_MODIFICACIO,ZPROPIETATS,ZGeoreferència
a,27045857,Centre Cívic i Social Sant Vicenç,Centre Cívic i Social Sant Vicenç,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Camí de Creixell,,1,,,17469,Vilamalla,172266,Alt Empordà,,,497424840,4673819000,2.968799650,42.216536946,vilamall@ddgi.es,,07/10/2024 07:23:38 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9687996 42.216537)
a,27043055,Centre Cívic de Medinyà,Centre Cívic de Medinyà,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Migdia,,1,,,17482,Sant Julià de Ramis,171693,Gironès,,,488993030,4655211000,2.866992054,42.048871938,ajuntament@medinya.cat,http://www.medinya.cat,07/10/2024 07:33:27 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.866992 42.04887)
a,27042058,Centre Civic de Palau-Saverdera,Centre Civic de Palau-Saverdera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Tramuntant,,1,,,17495,Palau-saverdera,171208,Alt Empordà,,,512255380,4684034500,3.148700609,42.308448168,,,07/10/2024 07:21:41 AM,Titularitat|Pública   ,POINT (3.1487007 42.30845)
a,27045455,Centre Cívic Ca l'Herrero,Centre Cívic Ca l'Herrero,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Méndez Núñez,,1,,,17497,Portbou,171387,Alt Empordà,,,513183560,4697094500,3.160261324,42.426052075,,http://portbou.cat,07/10/2024 07:36:02 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.1602614 42.426052)
a,27043422,Centre Cívic i Social,Centre Cívic i Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Placeta del Sindicat,,1,,,17760,Vilabertran,172142,Alt Empordà,,,498464720,4681143500,2.981379327,42.282506136,atencioalciutada@vilabertran.cat,http://www.vilabertran.cat,07/10/2024 07:29:32 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.9813793 42.282505)
a,27040933,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Migdia,,1,,,17856,Castellfollit de la Roca,170464,Garrotxa,,,462785600,4674292000,2.549090930,42.219914933,,,07/10/2024 07:25:34 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.5490909 42.219913)
a,27043181,Local Social de Talavera,Local Social de Talavera,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça Major,,1,,,25213,Talavera,252167,Segarra,,,361478840,4604698000,1.338254995,41.581970700,,,07/10/2024 07:20:41 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.338255 41.58197)
a,27045795,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Mota,,1,,,25241,Golmés,250997,Pla d'Urgell,,,327789700,4611241500,0.932456702,41.634322048,,,07/10/2024 07:22:25 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9324567 41.634323)
a,27043220,Casa de la Dona,Casa de la Dona,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça Major,,1,,,25337,Bellcaire d'Urgell,250479,Noguera,,,325942380,4625190000,0.906222110,41.759473357,,,07/10/2024 07:25:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9062221 41.75947)
a,27043469,Centre Civic Sant Pancraç,Centre Civic Sant Pancraç,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Passeig del Canal,,2,,,8970,Sant Joan Despí,82172,Baix Llobregat,+34-934771211,934771211,421517250,4579709000,2.061618157,41.365067047,ccsantpancra@sjdespi.net,,07/10/2024 07:35:55 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.061618 41.365067)
a,27043600,Centre Cívic Mollet,Centre Cívic Mollet,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Rambla de Balmes,,2,,,8100,Mollet del Vallès,81249,Vallès Oriental,+34-935708923,935708923,434422660,4598739000,2.213840217,41.537618938,oac.mollet@gencat.cat,,07/10/2024 07:21:55 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.2138402 41.53762)
a,27045484,Centre Cívic Ca N'Oriac,Centre Cívic Ca N'Oriac,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer d'Arousa,,2,,,8207,Sabadell,81878,Vallès Occidental,+34-937231495,937231495,424451160,4601854500,2.093920704,41.564798602,ccivics@ajsabadell.cat,http://www.sabadell.cat/ccivics,07/10/2024 07:32:22 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0939207 41.5648)
a,27043621,Casal Cívic Arraona Marinals,Casal Cívic Arraona Marinals,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça del Pla de l'Amor,,2,,,8205,Sabadell,81878,Vallès Occidental,+34-937256500,937256500,424145120,4599361000,2.090565571,41.542312580,cc.arraonamerinals@gent.cat,http://www.sabadell.cat,07/10/2024 07:32:24 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0905657 41.542313)
a,27043477,Centre Cívic Pla d'Òdena,Centre Cívic Pla d'Òdena,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de la Unió,,2,,,8711,Òdena,81430,Anoia,+34-938017434,938017434,386588030,4603994500,1.639515302,41.579594569,regordosabp@odena.cat,http://www.odena.cat,07/10/2024 07:32:50 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.6395153 41.579594)
a,27043951,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Parres,,2,,,8271,Artés,80109,Bages,+34-938305001,938305001,413206200,4627860500,1.955295151,41.797858462,artes@artes.cat,http://www.artes.cat,07/10/2024 07:35:44 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.9552952 41.79786)
a,27043035,Centre Civic Sant Julià d'Alfou,Centre Civic Sant Julià d'Alfou,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de Sant Julià d'Alfou ,,2,,,8459,Sant Antoni de Vilamajor,81982,Vallès Oriental,+34-938452400,938452400,0,0,-1.488743884,0.000000000,ajuntament@savilamajor.cat,http://www.santatonidevilamajor.cat,07/10/2024 07:32:13 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (-1.4887439 0.0000000000000127)
a,27043209,Local Social,Local Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Manresa,,2,,,8589,Sant Boi de Lluçanès,82016,Osona,+34-938578241,938578241,429755880,4656458000,2.151066237,42.057040440,st.boillu@diba.cat,http://www.santboidellucanes.cat,07/10/2024 07:32:11 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.1510663 42.05704)
a,27043263,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Montseny,,2,,,8519,Tavèrnoles,82750,Osona,+34-938887308,938887308,444153940,4644694000,2.326179401,41.952248614,tavernoles@tavernoles.cat,http://www.tavernoles.cat,07/10/2024 07:31:24 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.3261795 41.952248)
a,27041323,Centre Civic Can Trincheria,Centre Civic Can Trincheria,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Avinguda de Catalunya,,2,,,17412,Maçanet de la Selva,171030,Selva,+34-972165789,972165789,477633880,4625154500,2.730869109,41.777920786,cantrincheria@massanetdelaselva.cat,http://www.massanetdelaselva.cat,07/10/2024 07:33:29 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.730869 41.77792)
a,27042759,Local Social d'Oix,Local Social d'Oix,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça Major,,2,,,17855,Montagut i Oix,171096,Garrotxa,+34-972287804,972287804,461134060,4680026000,2.528696433,42.271474793,ajuntament@montagut-oix.cat,,07/10/2024 07:21:53 AM,Gestio|Altres    |Titularitat|Pública   ,POINT (2.5286965 42.271473)
a,27044081,Centre Civic Can Sabata,Centre Civic Can Sabata,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Camí de l'Angel,,2,,,17310,Lloret de Mar,170950,Selva,+34-972361829,972361829,486612900,4616569000,2.839105990,41.700793118,fvieta@lloret.cat,http://www.lloret.cat,07/10/2024 07:33:39 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.839106 41.700794)
a,27042610,Local Polivalent,Local Polivalent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Escoles,,2,,,17154,Sant Aniol de Finestres,171833,Garrotxa,+34-972443004,972443004,468096300,4656845000,2.614391203,42.063017959,santaniol@santaniol.cat,http://www.santaniol.cat,07/10/2024 07:32:14 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.614391 42.06302)
a,27044368,Local del Jovent,Local del Jovent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Soler,,2,,,17174,Sant Feliu de Pallerols,171616,Garrotxa,+34-972444011,972444011,459189900,4658239000,2.506648913,42.075160477,ajuntament@santfeliudepallerols.cat,http://ww.santfeliudepallerols.cat,07/10/2024 07:35:56 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.506649 42.07516)
a,27042697,Casal de la Gent Gran de St. Marc,Casal de la Gent Gran de St. Marc,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Soler,,2,,,17174,Sant Feliu de Pallerols,171616,Garrotxa,+34-972444105,972444105,459189900,4658239000,2.506648913,42.075160477,,,07/10/2024 07:23:56 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.506649 42.07516)
a,27042785,Societat Recreativa i Cultural de Vila-Sacra,Societat Recreativa i Cultural de Vila-Sacra,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Castelló,,2,,,17485,Vila-sacra,172305,Alt Empordà,+34-972507523,972507523,501633030,4679237500,3.019800861,42.265340052,alcaldia@vila-sacra.com,http://www.vila-sacra.com,07/10/2024 07:29:04 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.019801 42.26534)
a,27044344,Centre Cívic,Centre Cívic,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Pau Casals,,2,,,17472,"Armentera, l'",170118,Alt Empordà,+34-972520121,972520121,505961800,4668827500,3.072181306,42.171563226,ajuntament@armentera.cat,,07/10/2024 07:23:28 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0721812 42.171562)
a,27041167,Centre Cívic Sant Isidre,Centre Cívic Sant Isidre,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Isidre,,2,,,17469,Riumors,171518,Alt Empordà,+34-972534280,972534280,503452120,4674914000,3.041832005,42.226395480,,,07/10/2024 07:23:59 AM,Gestio|Altres    |Titularitat|Altres    ,POINT (3.041832 42.226395)
a,27042771,"Can laporta, Centre Cultural de l'Albera","Can laporta, Centre Cultural de l'Albera","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer Major,,2,,,17700,"Jonquera, la",170865,Alt Empordà,+34-972555713,972555713,489619220,4695944500,2.873830363,42.415737764,canlaporta@lajonquera.cat,http://www.lajonquera.cat,07/10/2024 07:33:52 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.8738303 42.415737)
a,27043085,Local Social,Local Social,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer 2 ,,2,,,17754,Rabós,171432,Alt Empordà,+34-972563082,972563082,502318400,4691882000,3.028161867,42.379216693,,,07/10/2024 07:21:22 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0281618 42.379215)
a,27044798,Local Social de Viladamat,Local Social de Viladamat,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Escoles,,2,,,17137,Viladamat,172174,Alt Empordà,+34-972788082,972788082,506133560,4664648500,3.074216871,42.133924071,ajuntament@viladamat.cat,http://www.viladamat.cat,07/10/2024 07:29:29 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.0742168 42.133923)
a,27045845,Centre Civic Vicens Bou,Centre Civic Vicens Bou,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Escoles,,2,,,17250,Castell-Platja d'Aro,170486,Baix Empordà,+34-972818341,972818341,505353200,4629566500,3.064455034,41.817956746,ccivic@platjadaro.com,http://www.platjadaro.com,07/10/2024 07:32:36 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (3.064455 41.817955)
a,27043527,Sala del Jovent,Sala del Jovent,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Pere Pacífic,,2,,,25264,Vilanova de Bellpuig,252483,Pla d'Urgell,+34-973324000,973324000,330201440,4608885000,0.962062415,41.613626943,,,07/10/2024 07:19:57 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9620624 41.61363)
a,27042661,"Centre Civic ""El Passeig""","Centre Civic ""El Passeig""","Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Lluis Sabater,,2,,,25700,"Seu d'Urgell, la",252038,Alt Urgell,+34-973350010,973350010,373239470,4690395000,1.460822135,42.355495810,cultura@aj-seu.cat,,07/10/2024 07:23:49 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.4608221 42.355495)
a,27045089,Local Social de Noves de Segre,Local Social de Noves de Segre,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça d'Eugeni Forradelles,,2,,,25795,"Valls d'Aguilar, les",259062,Alt Urgell,+34-973387086,973387086,0,0,0.000000000,0.000000000,ajuntament@vallsaguilar.ddl.net,http://vallsaguilar.ddl.net,07/10/2024 07:35:57 AM,Gestio|Pública   |Titularitat|Pública   ,
a,27043659,Centre Cultural Casal l' Espiga,Centre Cultural Casal l' Espiga,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Sant Miquel,,2,,,25261,Ivars d'Urgell,251137,Pla d'Urgell,+34-973580429,973580429,329472000,4618055000,0.950697114,41.696014700,ajuntament@ivarsurgell.ddl.net,http://www.ivarsdurgell.cat,07/10/2024 07:33:54 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.9506971 41.696014)
a,27043465,Centre Civic de Salou,Centre Civic de Salou,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Advocat Gallego,,2,,,43840,Salou,439057,Tarragonès,+34-977309217,977309217,343240780,4549565000,1.133795658,41.082244449,,,07/10/2024 07:21:08 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.1337956 41.082245)
a,27041112,Casal Cultural,Casal Cultural,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Portell,,2,,,43746,Tivissa,431508,Ribera d'Ebre,+34-977418014,977418014,309538160,4545963000,0.733956313,41.042628316,ajuntament@tivissa.cat,,07/10/2024 07:23:45 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (0.73395634 41.04263)
a,27044993,Casal Municipal,Casal Municipal,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carretera de Torroja A Reus 2 ,,2,,,43739,Porrera,431140,Priorat,+34-977426231,977426231,320147530,4561737000,0.855477603,41.187034191,,,07/10/2024 07:21:30 AM,Titularitat|Pública   ,POINT (0.85547763 41.187035)
a,27041142,Casalot,Casalot,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Pau Casals,,2,,,43815,Aiguamúrcia,430017,Alt Camp,+34-977639046,977639046,363019030,4578731000,1.362618331,41.348434293,,,07/10/2024 07:26:43 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.3626183 41.348434)
a,27041712,Centre Cívic de Sant Jordi,Centre Cívic de Sant Jordi,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça del Lliri,,2,,,73710,Santa Oliva,431401,Baix Penedès,+34-977666329,977666329,376944000,4565028500,1.531782185,41.227293334,,http://www.santaoliva.cat,07/10/2024 07:32:13 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (1.5317822 41.227295)
a,27042260,Centre cívic d'Olost,Centre cívic d'Olost,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de les Escoles,,2,,,8516,Olost,81496,Osona,,,425169700,4648527000,2.096658087,41.985194391,,http://www.olost.cat,07/10/2024 07:32:48 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.096658 41.985195)
a,27042280,Local Social del Torn,Local Social del Torn,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de l'Esglèsia,,2,,,17830,Sant Ferriol,171621,Garrotxa,,,470728440,4667646000,2.645662948,42.160397694,,,07/10/2024 07:20:58 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.645663 42.160397)
a,27043873,Centre Cívic de Can deu,Centre Cívic de Can deu,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer del Romaní,,3,,,8207,Sabadell,81878,Vallès Occidental,+34-937167833,937167833,423835720,4603082500,2.086384629,41.575799814,districte3@ajsabadell.cat,http://www.sabadell.cat,07/10/2024 07:32:24 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0863845 41.575798)
a,27041201,Centre Cívic de la Concòrdia,Centre Cívic de la Concòrdia,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Carrer de Lusitània,,3,,,8206,Sabadell,81878,Vallès Occidental,+34-937231199,937231199,424505840,4601124000,2.094668256,41.558224716,districte4@ajsabadell.com,http://www.sabadell.cat,07/10/2024 07:32:24 AM,Gestio|Pública   |Titularitat|Pública   ,POINT (2.0946681 41.558224)
a,27040992,Local Social Municipal de Cantallops,Local Social Municipal de Cantallops,"Cultura|Centres culturals: ateneus, centres cívics i cases de cultura|Centre cívic|",community_centre,,,,,,,Plaça de l'Era,,3,,,8793,Avinyonet del Penedès,80137,Alt Penedès,+34-938970000,938970000,0,0,0.000000000,0.000000000,avinyonet@diba.cat,http://www.avinyonet.org,07/10/2024 07:35:42 AM,Gestio|Pública   |Titularitat|Pública   ,
